kalshi_name,polymarket_name,arbitrage_pct,profit_pct,kalshi_stake,polymarket_stake,daily_pct_return,rulesK
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin dip to $0.18 in August?,0.535,0.46499999999999997,0.37383177570093457,0.6261682242990655,0.013731104670422711,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1800000-0.1849999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin dip to $0.18 in August?,0.535,0.46499999999999997,0.37383177570093457,0.6261682242990655,0.013731104670422711,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2150000-0.2199999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin dip to $0.18 in August?,0.535,0.46499999999999997,0.37383177570093457,0.6261682242990655,0.013731104670422711,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2200000-0.2249999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.5449999999999999,0.45500000000000007,0.3119266055045872,0.6880733944954129,0.013483156752539305,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.2099999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.26 in August?,0.545,0.45499999999999996,0.2752293577981651,0.7247706422018348,0.013483156752539305,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.1899999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.565,0.43500000000000005,0.33628318584070793,0.6637168141592922,0.012982292254451133,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2050000-0.2099999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.565,0.43500000000000005,0.12389380530973451,0.8761061946902655,0.012982292254451133,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.2199999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.575,0.42500000000000004,0.34782608695652173,0.6521739130434783,0.012729330233077985,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1800000-0.1849999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.575,0.42500000000000004,0.34782608695652173,0.6521739130434783,0.012729330233077985,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2150000-0.2199999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.575,0.42500000000000004,0.34782608695652173,0.6521739130434783,0.012729330233077985,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2200000-0.2249999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.585,0.41500000000000004,0.15384615384615385,0.8461538461538461,0.012474650612862792,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1850000-0.1899999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
Will Trump issue above 15 or above executive orders on day one?,Will Donald Trump issue 5–7 executive orders in July?,0.5705,0.4295,0.9991235758106924,0.0008764241893076249,0.012397765454275511,"If at least 15 or above Executive Orders are Issued before Sep 1, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.595,0.405,0.1512605042016807,0.8487394957983194,0.012218229468481168,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.1849999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.595,0.405,0.16806722689075632,0.8319327731092437,0.012218229468481168,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.2149999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.30 in August?,0.595,0.405,0.8571428571428572,0.14285714285714288,0.012218229468481168,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.1999999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.595,0.405,0.16806722689075632,0.8319327731092437,0.012218229468481168,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2100000-0.2149999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin dip to $0.18 in August?,0.635,0.365,0.47244094488188976,0.5275590551181103,0.011174633107387422,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1950000-0.1999999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.655,0.345,0.22900763358778622,0.7709923664122137,0.010641725089733267,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.1899999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.655,0.345,0.24427480916030533,0.7557251908396946,0.010641725089733267,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1900000-0.1949999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin dip to $0.18 in August?,0.655,0.345,0.48854961832061067,0.5114503816793894,0.010641725089733267,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.2049999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin dip to $0.18 in August?,0.655,0.345,0.48854961832061067,0.5114503816793894,0.010641725089733267,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2000000-0.2049999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
Will Trump issue above 20 or above executive orders on day one?,Will Donald Trump issue 5–7 executive orders in July?,0.6504999999999999,0.34950000000000014,0.9992313604919294,0.000768639508070715,0.010389257899115156,"If at least 20 or above Executive Orders are Issued before Sep 1, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.26 in August?,0.665,0.33499999999999996,0.40601503759398494,0.5939849624060151,0.010372398931469462,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.1949999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.665,0.33499999999999996,0.2556390977443609,0.744360902255639,0.010372398931469462,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.2099999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.26 in August?,0.6749999999999999,0.32500000000000007,0.10370370370370371,0.8962962962962965,0.010101120329736979,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.2199999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.675,0.32499999999999996,0.44444444444444436,0.5555555555555556,0.010101120329736979,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1950000-0.1999999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.6849999999999999,0.31500000000000006,0.2773722627737226,0.7226277372262774,0.009827860233824204,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2050000-0.2099999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.6950000000000001,0.30499999999999994,0.460431654676259,0.539568345323741,0.009552588935732187,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.2049999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.26 in August?,0.695,0.30500000000000005,0.12949640287769784,0.8705035971223022,0.009552588935732187,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1850000-0.1899999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.6950000000000001,0.30499999999999994,0.2877697841726618,0.712230215827338,0.009552588935732187,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2200000-0.2249999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.6950000000000001,0.30499999999999994,0.460431654676259,0.539568345323741,0.009552588935732187,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2000000-0.2049999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.6950000000000001,0.30499999999999994,0.2877697841726618,0.712230215827338,0.009552588935732187,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2150000-0.2199999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.24 in August?,0.6950000000000001,0.30499999999999994,0.2877697841726618,0.712230215827338,0.009552588935732187,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1800000-0.1849999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.26 in August?,0.705,0.29500000000000004,0.14184397163120568,0.8581560283687945,0.009275276050134895,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.2149999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.26 in August?,0.705,0.29500000000000004,0.14184397163120568,0.8581560283687945,0.009275276050134895,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.2100000-0.2149999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin reach $0.22 in August?,0.715,0.28500000000000003,0.1258741258741259,0.8741258741258742,0.008995890493564529,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.1849999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price  on Aug 4, 2025?",Will Dogecoin dip to $0.18 in August?,0.755,0.245,0.11920529801324503,0.880794701986755,0.007856974218600765,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is above 0.1849999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
"Dogecoin price range  on Aug 4, 2025?",Will Dogecoin reach $0.26 in August?,0.765,0.235,0.20915032679738563,0.7908496732026143,0.007566733058398389,"If there is a 60 second average of CF Benchmarks' Dogecoin Real-Time Index (DOGEUSD_RTI) before 5 PM EDT is between 0.1900000-0.1949999 at 5 PM EDT on Aug 4, 2025, then the market resolves to Yes."
